weight_decay,lr,epochs,patience,delta,feature_dim,features,pre_process_layers,post_process_layers,layer_connectivity,hidden_channels,batch_norm,dropout,macro_aggregation,L2_norm,msg_passing_layers,normalize_output,heads,add_self_loops,concat,val_auc,accepted
0.001,0.001,500,10,0.1,32,go2vec,0,0,False,32,False,0.3,sum,True,3,True,2,False,True,0.869,True
0.001,0.0001,500,10,0.1,32,go2vec,0,0,False,32,False,0.3,sum,True,3,True,2,False,True,0.839,True
0.001,0.0001,500,10,0.1,32,go2vec,0,0,False,32,False,0.5,sum,True,3,True,2,False,True,0.835,True
0.001,0.0001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,sum,True,3,True,2,False,True,0.865,True
0.001,0.0001,500,10,0.1,32,random,0,0,sum,32,False,0.5,sum,True,3,True,2,False,True,0.768,False
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,sum,True,3,True,2,False,True,0.892,True
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,sum,False,3,True,2,False,True,0.906,True
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,mean,False,3,True,2,False,True,0.899,True
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,mean,False,3,True,2,False,False,0.902,True
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,mean,False,4,True,2,False,False,0.904,True
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,mean,False,4,True,3,False,False,0.904,True
0.001,0.001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,mean,False,4,True,3,False,True,0.903,True
0.001,0.0001,500,10,0.1,32,go2vec,0,0,sum,32,False,0.5,mean,False,4,True,3,False,True,0.869,True
0.001,0.0001,500,10,0.1,32,go2vec,0,0,sum,16,False,0.5,mean,False,4,True,3,False,True,0.854,True
0.001,0.0001,500,10,0.1,32,go2vec,0,0,sum,16,True,0.5,mean,False,4,True,3,False,True,0.834,True
0.001,0.0001,400,10,0.1,32,go2vec,0,0,sum,16,True,0.5,mean,False,4,True,3,False,True,0.825,True
0.001,0.0001,400,10,0.1,16,go2vec,0,0,sum,16,True,0.5,mean,False,4,True,3,False,True,0.812,True
0.001,0.0001,400,10,0.1,16,go2vec,0,0,sum,16,True,0.5,mean,False,4,True,1,False,True,0.694,False
0.001,0.0001,400,10,0.1,16,go2vec,0,0,sum,128,True,0.5,mean,False,4,True,3,False,True,0.894,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.5,mean,False,4,True,3,False,True,0.87,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,False,0.5,mean,False,4,True,3,False,True,0.886,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,False,0.0,mean,False,4,True,3,False,True,0.897,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.0,mean,False,4,True,3,False,True,0.896,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.0,mean,False,1,True,3,False,True,0.796,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.5,mean,False,1,True,3,False,True,0.796,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.5,mean,True,1,True,3,False,True,0.795,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.5,mean,True,2,True,3,False,True,0.826,True
0.001,0.01,400,10,0.1,16,go2vec,0,0,sum,128,True,0.5,mean,True,2,False,3,False,True,0.793,True
0.001,0.01,400,10,0.1,128,go2vec,0,0,sum,128,True,0.5,mean,True,2,False,3,False,True,0.727,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,128,True,0.5,mean,True,2,False,3,False,True,0.772,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,128,True,0.5,mean,True,2,False,3,False,True,0.735,False
0.001,0.01,300,10,0.1,128,go2vec,1,0,sum,128,True,0.5,mean,True,2,False,3,False,True,0.465,False
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,128,True,0.5,mean,True,2,False,3,False,True,0.742,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,128,True,0.5,mean,False,2,False,3,False,True,0.499,False
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,128,True,0.5,mean,False,2,False,3,False,True,0.591,False
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,128,False,0.5,mean,True,2,False,3,False,True,0.745,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,128,False,0.5,mean,True,2,False,3,False,False,0.739,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,16,False,0.5,mean,True,2,False,3,False,False,0.84,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,sum,16,False,0.5,mean,True,2,False,3,False,False,0.863,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,16,False,0.5,mean,True,2,False,3,False,False,0.857,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,sum,16,True,0.5,mean,True,2,False,3,False,False,0.902,True
0.001,0.01,300,10,0.1,128,go2vec,0,2,sum,16,True,0.5,mean,True,2,False,3,False,False,0.883,True
0.001,0.01,500,10,0.1,128,go2vec,0,2,sum,16,True,0.5,mean,True,2,False,3,False,False,0.893,True
0.001,0.01,500,10,0.1,128,go2vec,0,2,sum,16,True,0.0,mean,True,2,False,3,False,False,0.915,True
0.001,0.01,500,10,0.1,128,go2vec,0,2,sum,16,True,0.0,sum,True,2,False,3,False,False,0.91,True
0.001,0.01,500,10,0.1,128,go2vec,0,2,sum,16,True,0.0,sum,True,2,True,3,False,False,0.872,True
0.001,0.01,500,10,0.1,128,go2vec,0,2,sum,16,True,0.0,sum,False,2,True,3,False,False,0.881,True
0.001,0.01,500,10,0.1,128,go2vec,0,2,sum,16,True,0.0,sum,False,2,True,3,False,True,0.865,True
0.001,0.01,500,10,0.1,128,random,0,2,sum,16,True,0.0,sum,False,2,True,3,False,True,0.668,False
0.001,0.01,500,10,0.1,128,go2vec,2,2,sum,16,True,0.0,sum,False,2,True,3,False,True,0.712,True
0.001,0.01,500,10,0.1,128,go2vec,2,2,False,16,True,0.0,sum,False,2,True,3,False,True,0.737,True
0.001,0.01,500,10,0.1,128,go2vec,2,2,False,16,True,0.0,sum,False,3,True,3,False,True,0.485,True
0.001,0.001,500,10,0.1,128,go2vec,2,2,False,16,True,0.0,sum,False,3,True,3,False,True,0.821,True
0.001,0.001,500,10,0.1,128,go2vec,2,2,False,16,True,0.0,sum,False,4,True,3,False,True,0.761,True
0.001,0.001,500,10,0.1,128,random,2,2,False,16,True,0.0,sum,False,4,True,3,False,True,0.667,False
0.001,0.001,500,10,0.1,16,go2vec,2,2,False,16,True,0.0,sum,False,4,True,3,False,True,0.812,True
0.001,0.001,500,10,0.1,16,go2vec,2,2,False,16,False,0.0,sum,False,4,True,3,False,True,0.892,True
0.001,0.001,500,10,0.1,16,go2vec,2,2,False,16,False,0.0,sum,False,3,True,3,False,True,0.904,True
0.001,0.001,500,10,0.1,16,go2vec,2,2,False,16,False,0.0,sum,False,3,True,3,False,False,0.877,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,False,16,False,0.0,sum,False,3,True,3,False,False,0.811,False
0.001,0.001,500,10,0.1,16,go2vec,2,2,cat,16,False,0.0,sum,False,3,True,3,False,False,0.896,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,3,True,3,False,False,0.9,True
0.001,0.01,500,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,3,True,3,False,False,0.88,True
0.001,0.01,500,10,0.1,16,go2vec,0,0,cat,16,False,0.0,sum,False,3,True,3,False,False,0.895,True
0.001,0.01,500,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,False,3,True,3,False,False,0.893,True
0.001,0.01,500,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,False,3,False,3,False,False,0.936,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,False,3,False,3,False,False,0.946,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,16,True,0.0,sum,False,3,False,3,False,False,0.931,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,16,True,0.0,sum,False,3,False,1,False,False,0.933,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,cat,16,True,0.0,sum,False,3,False,1,False,False,0.937,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,cat,16,True,0.3,sum,False,3,False,1,False,False,0.917,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,cat,16,True,0.3,sum,False,4,False,1,False,False,0.918,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,cat,16,True,0.3,sum,False,4,False,1,False,False,0.911,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,cat,16,True,0.3,sum,False,4,False,3,False,False,0.919,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,cat,16,False,0.3,sum,False,4,False,3,False,False,0.887,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,cat,16,False,0.3,sum,True,4,False,3,False,False,0.874,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,sum,16,False,0.3,sum,True,4,False,3,False,False,0.858,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,True,4,False,3,False,False,0.857,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,True,4,True,3,False,False,0.815,True
0.001,0.001,300,10,0.1,16,go2vec,1,1,False,16,False,0.3,sum,True,4,True,3,False,False,0.843,True
0.001,0.001,300,10,0.1,16,go2vec,1,1,False,16,False,0.3,sum,False,4,True,3,False,False,0.803,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,False,4,True,3,False,False,0.709,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,False,4,True,2,False,False,0.739,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,True,4,True,2,False,False,0.819,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,True,4,True,2,False,True,0.831,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,mean,True,4,True,2,False,True,0.838,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,mean,True,1,True,2,False,True,0.773,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,True,1,True,2,False,True,0.77,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,False,1,True,2,False,True,0.787,True
0.001,0.001,400,10,0.1,16,go2vec,1,2,False,16,False,0.3,sum,False,1,True,2,False,True,0.766,True
0.001,0.001,400,10,0.1,16,go2vec,1,2,False,16,True,0.3,sum,False,1,True,2,False,True,0.835,True
0.001,0.01,400,10,0.1,16,go2vec,1,2,False,16,True,0.3,sum,False,1,True,2,False,True,0.59,True
0.001,0.01,400,10,0.1,16,go2vec,1,2,False,16,True,0.3,sum,False,1,False,2,False,True,0.5,True
0.001,0.01,400,10,0.1,16,go2vec,1,2,False,16,True,0.3,sum,False,1,False,1,False,True,0.514,True
0.001,0.01,400,10,0.1,16,go2vec,1,2,False,16,True,0.3,mean,False,1,False,1,False,True,0.491,True
0.001,0.01,400,10,0.1,16,go2vec,0,2,False,16,True,0.3,mean,False,1,False,1,False,True,0.818,True
0.001,0.01,400,10,0.1,16,go2vec,2,2,False,16,True,0.3,mean,False,1,False,1,False,True,0.486,False
0.001,0.01,400,10,0.1,16,go2vec,0,2,False,16,True,0.3,mean,False,2,False,1,False,True,0.851,True
0.001,0.01,400,10,0.1,16,random,0,2,False,16,True,0.3,mean,False,2,False,1,False,True,0.737,False
0.001,0.01,300,10,0.1,16,go2vec,0,2,False,16,True,0.3,mean,False,2,False,1,False,True,0.892,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,False,16,True,0.5,mean,False,2,False,1,False,True,0.853,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,False,16,True,0.5,mean,False,2,False,1,False,True,0.815,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,False,16,True,0.0,mean,False,2,False,1,False,True,0.885,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,mean,False,2,False,1,False,True,0.922,True
0.001,0.001,300,10,0.1,16,random,0,2,sum,16,True,0.0,mean,False,2,False,1,False,True,0.709,False
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,mean,False,2,False,1,False,True,0.93,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,mean,True,2,False,1,False,True,0.923,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,sum,True,2,False,1,False,True,0.932,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,sum,True,2,False,1,False,False,0.927,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,sum,True,3,False,1,False,False,0.925,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,sum,True,3,False,2,False,False,0.923,True
0.001,0.01,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,sum,True,3,False,2,False,True,0.922,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,sum,16,True,0.0,sum,True,3,False,2,False,True,0.926,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,sum,128,True,0.0,sum,True,3,False,2,False,True,0.934,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,sum,128,False,0.0,sum,True,3,False,2,False,True,0.901,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,sum,128,False,0.0,sum,True,3,False,2,False,True,0.858,True
0.001,0.001,500,10,0.1,128,go2vec,0,2,sum,128,False,0.0,sum,True,3,False,2,False,True,0.75,True
0.001,0.001,500,10,0.1,128,go2vec,0,2,sum,128,False,0.0,sum,True,3,False,3,False,True,0.68,False
0.001,0.001,500,10,0.1,128,go2vec,0,2,sum,64,False,0.0,sum,True,3,False,2,False,True,0.713,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,False,0.0,sum,True,3,False,2,False,True,0.838,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.0,sum,True,3,False,2,False,True,0.932,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.3,sum,True,3,False,2,False,True,0.924,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,False,0.3,sum,True,3,False,2,False,True,0.837,False
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.3,sum,True,4,False,2,False,True,0.922,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.0,sum,True,4,False,2,False,True,0.932,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.0,sum,False,4,False,2,False,True,0.933,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.0,sum,False,1,False,2,False,True,0.762,True
0.001,0.0001,500,10,0.1,128,go2vec,0,2,sum,64,True,0.0,sum,False,1,True,2,False,True,0.548,False
0.001,0.0001,500,10,0.1,64,go2vec,0,2,sum,64,True,0.0,sum,False,1,False,2,False,True,0.772,True
0.001,0.0001,400,10,0.1,64,go2vec,0,2,sum,64,True,0.0,sum,False,1,False,2,False,True,0.817,True
0.001,0.0001,300,10,0.1,64,go2vec,0,2,sum,64,True,0.0,sum,False,1,False,2,False,True,0.858,True
0.001,0.0001,300,10,0.1,64,go2vec,1,2,sum,64,True,0.0,sum,False,1,False,2,False,True,0.782,True
0.001,0.0001,400,10,0.1,64,go2vec,1,2,sum,64,True,0.0,sum,False,1,False,2,False,True,0.811,True
0.001,0.0001,400,10,0.1,64,go2vec,1,2,sum,64,True,0.0,sum,True,1,False,2,False,True,0.809,True
0.001,0.001,400,10,0.1,64,go2vec,1,2,sum,64,True,0.0,sum,True,1,False,2,False,True,0.662,False
0.001,0.0001,400,10,0.1,64,go2vec,1,2,sum,64,False,0.0,sum,True,1,False,2,False,True,0.835,True
0.001,0.0001,400,10,0.1,64,go2vec,1,2,sum,64,False,0.0,sum,True,1,False,2,False,False,0.8,True
0.001,0.0001,400,10,0.1,64,go2vec,1,2,sum,128,False,0.0,sum,True,1,False,2,False,False,0.855,True
0.001,0.0001,400,10,0.1,64,go2vec,1,0,sum,128,False,0.0,sum,True,1,False,2,False,False,0.792,True
0.001,0.0001,500,10,0.1,64,go2vec,1,0,sum,128,False,0.0,sum,True,1,False,2,False,False,0.805,True
0.001,0.0001,500,10,0.1,64,go2vec,1,0,sum,128,True,0.0,sum,True,1,False,2,False,False,0.604,True
0.001,0.0001,500,10,0.1,64,go2vec,1,1,sum,128,True,0.0,sum,True,1,False,2,False,False,0.708,True
0.001,0.0001,400,10,0.1,64,go2vec,1,1,sum,128,True,0.0,sum,True,1,False,2,False,False,0.816,True
0.001,0.0001,400,10,0.1,64,go2vec,1,1,sum,128,True,0.3,sum,True,1,False,2,False,False,0.825,True
0.001,0.0001,400,10,0.1,64,go2vec,1,1,sum,128,True,0.3,mean,True,1,False,2,False,False,0.786,True
0.001,0.0001,400,10,0.1,64,go2vec,1,1,sum,128,True,0.3,mean,True,1,True,2,False,False,0.789,True
0.001,0.0001,400,10,0.1,64,go2vec,1,1,sum,128,True,0.3,mean,False,1,True,2,False,False,0.773,True
0.001,0.0001,400,10,0.1,64,go2vec,1,1,sum,128,True,0.3,mean,False,1,True,2,False,True,0.835,True
0.001,0.0001,400,10,0.1,64,random,1,1,sum,128,True,0.3,mean,False,1,True,2,False,True,0.572,False
0.001,0.0001,400,10,0.1,64,go2vec,0,1,sum,128,True,0.3,mean,False,1,True,2,False,True,0.638,True
0.001,0.0001,400,10,0.1,64,go2vec,0,1,False,128,True,0.3,mean,False,1,True,2,False,True,0.833,True
0.001,0.0001,400,10,0.1,64,go2vec,0,1,False,128,True,0.3,mean,False,2,True,2,False,True,0.881,True
0.001,0.01,400,10,0.1,64,go2vec,0,1,False,128,True,0.3,mean,False,2,True,2,False,True,0.861,True
0.001,0.01,400,10,0.1,64,go2vec,0,1,False,128,True,0.3,mean,False,3,True,2,False,True,0.886,True
0.001,0.01,400,10,0.1,64,random,0,1,False,128,True,0.3,mean,False,3,True,2,False,True,0.456,False
0.001,0.01,400,10,0.1,128,go2vec,0,1,False,128,True,0.3,mean,False,3,True,2,False,True,0.584,True
0.001,0.01,400,10,0.1,128,go2vec,0,1,False,128,False,0.3,mean,False,3,True,2,False,True,0.887,True
0.001,0.01,400,10,0.1,128,go2vec,0,1,False,128,False,0.3,mean,False,2,True,2,False,True,0.86,True
0.001,0.01,400,10,0.1,128,go2vec,0,1,False,128,False,0.3,mean,False,2,True,2,False,False,0.856,True
0.001,0.01,400,10,0.1,128,go2vec,1,1,False,128,False,0.3,mean,False,2,True,2,False,False,0.861,True
0.001,0.01,400,10,0.1,128,go2vec,1,1,cat,128,False,0.3,mean,False,2,True,2,False,False,0.814,True
0.001,0.01,400,10,0.1,128,go2vec,2,1,cat,128,False,0.3,mean,False,2,True,2,False,False,0.837,True
0.001,0.0001,400,10,0.1,128,go2vec,2,1,cat,128,False,0.3,mean,False,2,True,2,False,False,0.833,True
0.001,0.0001,400,10,0.1,128,go2vec,2,2,cat,128,False,0.3,mean,False,2,True,2,False,False,0.809,True
0.001,0.0001,400,10,0.1,128,go2vec,2,2,cat,128,True,0.3,mean,False,2,True,2,False,False,0.864,True
0.001,0.0001,400,10,0.1,128,go2vec,2,2,cat,128,True,0.3,mean,False,2,False,2,False,False,0.902,True
0.001,0.01,400,10,0.1,128,go2vec,2,2,cat,128,True,0.3,mean,False,2,False,2,False,False,0.742,True
0.001,0.01,400,10,0.1,128,go2vec,2,1,cat,128,True,0.3,mean,False,2,False,2,False,False,0.5,True
0.001,0.01,400,10,0.1,128,go2vec,2,1,cat,128,True,0.3,mean,False,2,False,3,False,False,0.501,True
0.001,0.01,500,10,0.1,128,go2vec,2,1,cat,128,True,0.3,mean,False,2,False,3,False,False,0.453,True
0.001,0.01,500,10,0.1,128,go2vec,2,1,cat,128,True,0.5,mean,False,2,False,3,False,False,0.484,True
0.001,0.01,500,10,0.1,128,go2vec,2,1,cat,128,True,0.5,mean,False,3,False,3,False,False,0.5,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,cat,128,True,0.5,mean,False,3,False,3,False,False,0.595,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,cat,128,True,0.5,mean,False,3,False,2,False,False,0.54,False
0.001,0.01,500,10,0.1,128,go2vec,0,1,cat,128,False,0.5,mean,False,3,False,3,False,False,0.921,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,cat,128,False,0.5,mean,True,3,False,3,False,False,0.57,False
0.001,0.01,500,10,0.1,128,go2vec,0,1,sum,128,False,0.5,mean,False,3,False,3,False,False,0.925,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,3,False,3,False,False,0.5,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,3,True,3,False,False,0.634,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,128,False,0.5,mean,False,3,True,3,False,False,0.652,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,128,False,0.5,mean,True,3,True,3,False,False,0.87,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,True,3,True,3,False,False,0.561,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,True,3,True,2,False,False,0.833,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,3,True,2,False,False,0.818,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,3,True,2,False,True,0.881,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,sum,False,3,True,2,False,True,0.888,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,sum,False,4,True,2,False,True,0.889,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,4,True,2,False,True,0.821,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,True,4,True,2,False,True,0.51,False
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,4,True,2,False,True,0.816,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,False,128,True,0.5,mean,False,4,True,2,False,True,0.624,False
0.001,0.0001,300,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,4,True,2,False,True,0.804,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,4,False,2,False,True,0.624,False
0.001,0.0001,300,10,0.1,128,go2vec,0,1,False,128,False,0.5,mean,False,4,True,1,False,True,0.732,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,False,128,False,0.5,sum,False,4,True,1,False,True,0.8,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,False,128,False,0.5,sum,False,4,True,1,False,True,0.779,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,128,False,0.5,sum,False,4,True,1,False,True,0.789,True
