weight_decay,lr,epochs,patience,delta,feature_dim,features,pre_process_layers,post_process_layers,layer_connectivity,hidden_channels,batch_norm,dropout,macro_aggregation,L2_norm,msg_passing_layers,normalize_output,heads,add_self_loops,concat,val_auc,accepted
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,128,False,0.5,sum,False,1,True,1,False,True,0.774,True
0.001,0.0001,300,10,0.1,128,random,1,1,False,128,False,0.5,sum,False,1,True,1,False,True,0.611,False
0.001,0.0001,500,10,0.1,128,go2vec,1,1,False,128,False,0.5,sum,False,1,True,1,False,True,0.799,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,False,128,False,0.0,sum,False,1,True,1,False,True,0.72,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,False,128,False,0.0,sum,False,1,True,1,False,True,0.577,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,False,128,False,0.3,sum,False,1,True,1,False,True,0.621,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,sum,False,1,True,1,False,True,0.809,True
0.001,0.01,500,10,0.1,128,random,1,1,sum,128,False,0.3,sum,False,1,True,1,False,True,0.492,False
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,sum,False,1,True,1,False,True,0.84,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,sum,True,1,True,1,False,True,0.85,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,mean,True,1,True,1,False,True,0.831,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,mean,True,1,True,1,False,False,0.83,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,mean,True,2,True,1,False,False,0.865,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,mean,True,2,True,2,False,False,0.844,True
0.001,0.0001,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,mean,True,2,True,2,False,True,0.878,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,sum,128,False,0.3,mean,True,2,True,2,False,True,0.849,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,sum,64,False,0.3,mean,True,2,True,2,False,True,0.813,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,sum,64,True,0.3,mean,True,2,True,2,False,True,0.805,True
0.001,0.01,400,10,0.1,128,go2vec,1,1,sum,64,True,0.3,mean,True,2,True,2,False,True,0.82,True
0.001,0.01,400,10,0.1,64,go2vec,1,1,sum,64,True,0.3,mean,True,2,True,2,False,True,0.797,True
0.001,0.01,400,10,0.1,64,go2vec,1,1,sum,64,True,0.3,mean,True,2,True,3,False,True,0.821,True
0.001,0.01,400,10,0.1,64,go2vec,1,1,sum,32,True,0.3,mean,True,2,True,3,False,True,0.775,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,True,0.3,mean,True,2,True,3,False,True,0.855,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.3,mean,True,2,True,3,False,True,0.852,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.5,mean,True,2,True,3,False,True,0.89,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,True,0.5,mean,True,2,True,3,False,True,0.866,False
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.5,mean,True,3,True,3,False,True,0.876,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.3,mean,True,3,True,3,False,True,0.878,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.3,mean,False,3,True,3,False,True,0.893,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.3,mean,False,4,True,3,False,True,0.891,True
0.001,0.001,400,10,0.1,64,go2vec,1,1,sum,32,False,0.3,mean,False,4,False,3,False,True,0.939,True
0.001,0.001,400,10,0.1,32,go2vec,1,1,sum,32,False,0.3,mean,False,4,False,3,False,True,0.936,True
0.001,0.001,300,10,0.1,32,go2vec,1,1,sum,32,False,0.3,mean,False,4,False,3,False,True,0.933,True
0.001,0.001,500,10,0.1,32,go2vec,1,1,sum,32,False,0.3,mean,False,4,False,3,False,True,0.937,True
0.001,0.001,500,10,0.1,32,go2vec,2,1,sum,32,False,0.3,mean,False,4,False,3,False,True,0.933,True
0.001,0.001,300,10,0.1,32,go2vec,2,1,sum,32,False,0.3,mean,False,4,False,3,False,True,0.927,True
0.001,0.001,300,10,0.1,32,go2vec,2,1,sum,32,False,0.3,mean,True,4,False,3,False,True,0.899,True
0.001,0.01,300,10,0.1,32,go2vec,2,1,sum,32,False,0.3,mean,True,4,False,3,False,True,0.919,True
0.001,0.01,300,10,0.1,32,go2vec,2,1,sum,32,True,0.3,mean,True,4,False,3,False,True,0.76,False
0.001,0.01,300,10,0.1,32,go2vec,2,1,sum,32,False,0.3,mean,True,4,False,3,False,False,0.908,True
0.001,0.01,300,10,0.1,32,go2vec,2,1,sum,64,False,0.3,mean,True,4,False,3,False,False,0.898,True
0.001,0.01,300,10,0.1,32,go2vec,2,2,sum,64,False,0.3,mean,True,4,False,3,False,False,0.902,True
0.001,0.01,400,10,0.1,32,go2vec,2,2,sum,64,False,0.3,mean,True,4,False,3,False,False,0.906,True
0.001,0.01,400,10,0.1,32,go2vec,2,2,sum,64,True,0.3,mean,True,4,False,3,False,False,0.601,True
0.001,0.01,400,10,0.1,32,go2vec,2,0,sum,64,True,0.3,mean,True,4,False,3,False,False,0.676,True
0.001,0.01,300,10,0.1,32,go2vec,2,0,sum,64,True,0.3,mean,True,4,False,3,False,False,0.618,True
0.001,0.01,300,10,0.1,32,go2vec,2,0,sum,64,True,0.5,mean,True,4,False,3,False,False,0.544,True
0.001,0.01,300,10,0.1,32,go2vec,2,0,sum,64,True,0.5,sum,True,4,False,3,False,False,0.55,True
0.001,0.01,300,10,0.1,32,go2vec,2,0,sum,64,True,0.5,sum,True,4,True,3,False,False,0.593,True
0.001,0.01,300,10,0.1,32,go2vec,2,0,sum,64,True,0.5,sum,False,4,True,3,False,False,0.602,True
0.001,0.01,300,10,0.1,32,go2vec,2,0,sum,64,True,0.5,sum,False,4,True,3,False,True,0.571,True
0.001,0.01,300,10,0.1,32,random,2,0,sum,64,True,0.5,sum,False,4,True,3,False,True,0.623,True
0.001,0.01,300,10,0.1,32,random,1,0,sum,64,True,0.5,sum,False,4,True,3,False,True,0.588,True
0.001,0.01,300,10,0.1,32,random,1,0,False,64,True,0.5,sum,False,4,True,3,False,True,0.451,False
0.001,0.01,300,10,0.1,32,random,1,0,sum,64,True,0.5,sum,False,1,True,3,False,True,0.501,True
0.001,0.001,300,10,0.1,32,random,1,0,sum,64,True,0.5,sum,False,1,True,3,False,True,0.485,True
0.001,0.001,300,10,0.1,32,random,1,0,sum,64,True,0.5,sum,False,2,True,3,False,True,0.498,True
0.001,0.001,300,10,0.1,32,go2vec,1,0,sum,64,True,0.5,sum,False,2,True,3,False,True,0.886,True
0.001,0.001,300,10,0.1,64,go2vec,1,0,sum,64,True,0.5,sum,False,2,True,3,False,True,0.798,True
0.001,0.001,300,10,0.1,64,go2vec,1,0,sum,64,False,0.5,sum,False,2,True,3,False,True,0.899,True
0.001,0.001,300,10,0.1,64,go2vec,1,0,sum,64,False,0.5,sum,False,1,True,3,False,True,0.764,True
0.001,0.001,300,10,0.1,64,go2vec,1,0,sum,64,False,0.5,sum,False,1,True,3,False,False,0.773,True
0.001,0.001,300,10,0.1,64,go2vec,2,0,sum,64,False,0.5,sum,False,1,True,3,False,False,0.808,True
0.001,0.001,300,10,0.1,64,go2vec,2,0,False,64,False,0.5,sum,False,1,True,3,False,False,0.809,True
0.001,0.001,300,10,0.1,64,go2vec,0,0,False,64,False,0.5,sum,False,1,True,3,False,False,0.807,True
0.001,0.01,300,10,0.1,64,go2vec,0,0,False,64,False,0.5,sum,False,1,True,3,False,False,0.793,True
0.001,0.01,300,10,0.1,64,go2vec,0,1,False,64,False,0.5,sum,False,1,True,3,False,False,0.789,True
0.001,0.01,300,10,0.1,64,go2vec,0,1,False,64,True,0.5,sum,False,1,True,3,False,False,0.795,True
0.001,0.01,300,10,0.1,64,go2vec,0,1,False,64,True,0.5,sum,False,1,False,3,False,False,0.792,True
0.001,0.001,300,10,0.1,64,go2vec,0,1,False,64,True,0.5,sum,False,1,False,3,False,False,0.798,True
0.001,0.001,300,10,0.1,64,go2vec,0,0,False,64,True,0.5,sum,False,1,False,3,False,False,0.819,True
0.001,0.001,300,10,0.1,64,go2vec,0,0,False,64,True,0.5,sum,False,1,False,1,False,False,0.817,True
0.001,0.001,400,10,0.1,64,go2vec,0,0,False,64,True,0.5,sum,False,1,False,1,False,False,0.823,True
0.001,0.001,400,10,0.1,64,go2vec,0,0,False,64,True,0.0,sum,False,1,False,1,False,False,0.821,True
0.001,0.001,400,10,0.1,64,go2vec,0,0,False,64,True,0.0,sum,False,2,False,1,False,False,0.887,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,False,64,True,0.0,sum,False,2,False,1,False,False,0.548,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,False,64,True,0.0,sum,False,2,False,3,False,False,0.752,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,False,64,False,0.0,sum,False,2,False,3,False,False,0.91,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,False,64,False,0.0,sum,True,2,False,3,False,False,0.856,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,cat,64,False,0.0,sum,True,2,False,3,False,False,0.9,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,True,2,False,3,False,False,0.904,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,True,2,True,3,False,False,0.896,True
0.001,0.001,400,10,0.1,64,go2vec,1,2,sum,64,False,0.0,sum,True,2,True,3,False,False,0.874,True
0.001,0.001,400,10,0.1,64,go2vec,1,2,sum,64,False,0.0,sum,False,2,True,3,False,False,0.89,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,2,True,3,False,False,0.897,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,2,True,2,False,False,0.902,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,True,2,True,2,False,False,0.906,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,True,2,True,2,False,True,0.903,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,mean,True,2,True,2,False,True,0.898,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,mean,True,3,True,2,False,True,0.906,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,True,3,True,2,False,True,0.906,True
0.001,0.001,400,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,3,True,2,False,True,0.895,True
0.001,0.001,500,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,3,True,2,False,True,0.903,True
0.001,0.001,500,10,0.1,64,go2vec,1,0,sum,64,True,0.0,sum,False,3,True,2,False,True,0.817,False
0.001,0.01,500,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,3,True,2,False,True,0.897,True
0.001,0.01,500,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,3,False,2,False,True,0.937,True
0.001,0.01,500,10,0.1,64,go2vec,1,0,sum,64,False,0.0,sum,False,3,False,1,False,True,0.942,True
0.001,0.01,500,10,0.1,64,go2vec,1,0,sum,64,False,0.0,mean,False,3,False,1,False,True,0.94,True
0.001,0.01,500,10,0.1,64,go2vec,0,0,sum,64,False,0.0,mean,False,3,False,1,False,True,0.933,True
0.001,0.01,500,10,0.1,64,go2vec,2,0,sum,64,False,0.0,mean,False,3,False,1,False,True,0.936,True
0.001,0.01,500,10,0.1,64,go2vec,2,0,sum,64,False,0.0,mean,False,4,False,1,False,True,0.939,True
0.001,0.01,500,10,0.1,64,random,2,0,sum,64,False,0.0,mean,False,4,False,1,False,True,0.867,False
0.001,0.01,400,10,0.1,64,go2vec,2,0,sum,64,False,0.0,mean,False,4,False,1,False,True,0.937,True
0.001,0.01,400,10,0.1,64,go2vec,2,0,sum,64,False,0.3,mean,False,4,False,1,False,True,0.926,True
0.001,0.001,400,10,0.1,64,go2vec,2,0,sum,64,False,0.3,mean,False,4,False,1,False,True,0.919,True
0.001,0.001,400,10,0.1,64,go2vec,2,0,sum,64,False,0.5,mean,False,4,False,1,False,True,0.901,True
0.001,0.001,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,mean,False,4,False,1,False,True,0.92,True
0.001,0.001,400,10,0.1,64,random,2,0,cat,64,False,0.5,mean,False,4,False,1,False,True,0.864,False
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,mean,False,4,False,1,False,True,0.913,True
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,mean,True,4,False,1,False,True,0.712,True
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,sum,True,4,False,1,False,True,0.86,True
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,sum,True,4,False,1,False,False,0.855,True
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,sum,True,1,False,1,False,False,0.597,False
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,sum,True,4,False,2,False,False,0.833,True
0.001,0.01,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,sum,True,4,False,2,False,True,0.852,True
0.001,0.001,400,10,0.1,64,go2vec,2,0,cat,64,False,0.5,sum,True,4,False,2,False,True,0.9,True
0.001,0.001,400,10,0.1,64,go2vec,2,0,cat,32,False,0.5,sum,True,4,False,2,False,True,0.897,True
0.001,0.001,400,10,0.1,64,go2vec,2,0,cat,32,True,0.5,sum,True,4,False,2,False,True,0.906,True
0.001,0.001,300,10,0.1,64,go2vec,2,0,cat,32,True,0.5,sum,True,4,False,2,False,True,0.909,True
0.001,0.001,300,10,0.1,32,go2vec,2,0,cat,32,True,0.5,sum,True,4,False,2,False,True,0.909,True
0.001,0.001,300,10,0.1,32,go2vec,2,0,cat,32,True,0.5,sum,True,4,False,3,False,True,0.908,True
0.001,0.001,300,10,0.1,32,go2vec,2,0,cat,16,True,0.5,sum,True,4,False,3,False,True,0.909,True
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,True,0.5,sum,True,4,False,3,False,True,0.764,True
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,False,0.5,sum,True,4,False,3,False,True,0.773,True
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,False,0.0,sum,True,4,False,3,False,True,0.872,True
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,True,0.0,sum,True,4,False,3,False,True,0.883,True
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,True,0.0,sum,True,1,False,3,False,True,0.715,False
0.001,0.0001,300,10,0.1,32,go2vec,2,2,cat,16,True,0.0,sum,True,4,False,3,False,True,0.659,False
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,True,0.0,sum,True,1,False,3,False,True,0.736,False
0.001,0.0001,300,10,0.1,32,go2vec,2,0,cat,16,True,0.0,sum,True,4,True,3,False,True,0.879,True
0.001,0.0001,300,10,0.1,16,go2vec,2,0,cat,16,True,0.0,sum,True,4,True,3,False,True,0.863,True
0.001,0.0001,500,10,0.1,16,go2vec,2,0,cat,16,True,0.0,sum,True,4,True,3,False,True,0.888,True
0.001,0.0001,400,10,0.1,16,go2vec,2,0,cat,16,True,0.0,sum,True,4,True,3,False,True,0.882,True
0.001,0.0001,400,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,True,4,True,3,False,True,0.896,True
0.001,0.0001,500,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,True,4,True,3,False,True,0.901,True
0.001,0.0001,500,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,False,4,True,3,False,True,0.906,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,cat,16,True,0.0,sum,False,4,True,3,False,True,0.89,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,cat,16,False,0.0,sum,False,4,True,3,False,True,0.91,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,cat,16,False,0.0,sum,False,4,True,3,False,False,0.906,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,cat,32,False,0.0,sum,False,4,True,3,False,False,0.903,True
0.001,0.001,500,10,0.1,16,go2vec,0,1,cat,32,False,0.0,sum,False,4,True,3,False,False,0.901,True
0.001,0.001,300,10,0.1,16,go2vec,0,1,cat,32,False,0.0,sum,False,4,True,3,False,False,0.911,True
0.001,0.001,300,10,0.1,16,go2vec,0,1,cat,32,True,0.0,sum,False,4,True,3,False,False,0.886,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,cat,32,True,0.0,sum,False,4,True,3,False,False,0.886,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,32,True,0.0,sum,False,4,True,3,False,False,0.863,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,32,True,0.3,sum,False,4,True,3,False,False,0.891,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,32,True,0.3,mean,False,4,True,3,False,False,0.889,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,32,True,0.3,mean,False,4,False,3,False,False,0.947,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,32,True,0.3,mean,True,4,False,3,False,False,0.944,True
0.001,0.001,500,10,0.1,16,go2vec,0,2,cat,32,True,0.3,mean,True,4,False,3,False,True,0.946,True
0.001,0.001,500,10,0.1,16,random,0,2,cat,32,True,0.3,mean,True,4,False,3,False,True,0.74,False
0.001,0.001,500,10,0.1,16,go2vec,2,2,cat,32,True,0.3,mean,True,4,False,3,False,True,0.945,True
0.001,0.001,500,10,0.1,16,go2vec,2,2,sum,32,True,0.3,mean,True,4,False,3,False,True,0.941,True
0.001,0.001,500,10,0.1,16,go2vec,2,2,sum,32,True,0.3,mean,True,1,False,3,False,True,0.738,True
0.001,0.0001,500,10,0.1,16,go2vec,2,2,sum,32,True,0.3,mean,True,1,False,3,False,True,0.815,True
0.001,0.0001,500,10,0.1,16,go2vec,2,2,sum,32,True,0.3,mean,True,2,False,3,False,True,0.865,True
0.001,0.0001,500,10,0.1,16,random,2,2,sum,32,True,0.3,mean,True,2,False,3,False,True,0.695,False
0.001,0.0001,500,10,0.1,32,go2vec,2,2,sum,32,True,0.3,mean,True,2,False,3,False,True,0.875,True
0.001,0.0001,500,10,0.1,32,go2vec,2,2,sum,32,False,0.3,mean,True,2,False,3,False,True,0.612,False
0.001,0.0001,500,10,0.1,32,go2vec,2,2,sum,32,False,0.3,mean,True,2,False,3,False,True,0.606,True
0.001,0.0001,500,10,0.1,32,go2vec,2,2,sum,32,False,0.3,mean,True,1,False,3,False,True,0.591,True
0.001,0.0001,500,10,0.1,32,go2vec,2,2,sum,32,False,0.3,mean,True,1,False,3,False,False,0.585,True
0.001,0.0001,500,10,0.1,32,go2vec,0,2,sum,32,False,0.3,mean,True,1,False,3,False,False,0.755,True
0.001,0.0001,500,10,0.1,32,go2vec,0,2,False,32,False,0.3,mean,True,1,False,3,False,False,0.738,True
0.001,0.0001,500,10,0.1,32,go2vec,1,2,False,32,False,0.3,mean,True,1,False,3,False,False,0.732,True
0.001,0.001,500,10,0.1,32,go2vec,1,2,False,32,False,0.3,mean,True,1,False,3,False,False,0.803,True
0.001,0.001,500,10,0.1,32,go2vec,1,0,False,32,False,0.3,mean,True,1,False,3,False,False,0.8,True
0.001,0.001,500,10,0.1,32,go2vec,1,0,False,32,True,0.3,mean,True,1,False,3,False,False,0.7,True
0.001,0.001,500,10,0.1,32,go2vec,1,0,False,32,True,0.3,mean,True,1,True,3,False,False,0.622,True
0.001,0.0001,500,10,0.1,32,go2vec,1,0,False,32,True,0.3,mean,True,1,True,3,False,False,0.793,True
0.001,0.0001,500,10,0.1,32,go2vec,1,2,False,32,True,0.3,mean,True,1,True,3,False,False,0.777,True
0.001,0.0001,500,10,0.1,32,go2vec,1,2,False,32,True,0.3,mean,True,1,True,1,False,False,0.783,True
0.001,0.0001,300,10,0.1,32,go2vec,1,2,False,32,True,0.3,mean,True,1,True,1,False,False,0.716,True
0.001,0.0001,300,10,0.1,32,go2vec,1,2,False,32,True,0.5,mean,True,1,True,1,False,False,0.669,True
0.001,0.0001,300,10,0.1,32,go2vec,1,2,False,32,True,0.5,mean,True,2,True,1,False,False,0.688,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,False,32,True,0.5,mean,True,2,True,1,False,False,0.64,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,False,32,True,0.5,mean,True,2,True,3,False,False,0.701,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,False,32,False,0.5,mean,True,2,True,3,False,False,0.641,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,False,32,False,0.5,mean,False,2,True,3,False,False,0.601,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,cat,32,False,0.5,mean,False,2,True,3,False,False,0.589,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,False,2,True,3,False,False,0.583,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,False,2,False,3,False,False,0.569,True
0.001,0.0001,300,10,0.1,32,go2vec,2,1,sum,32,False,0.5,mean,False,2,False,3,False,False,0.593,True
0.001,0.0001,300,10,0.1,32,go2vec,2,1,sum,32,False,0.5,mean,True,2,False,3,False,False,0.591,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,True,2,False,3,False,False,0.59,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,True,2,False,2,False,False,0.581,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,False,2,False,2,False,False,0.595,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,False,2,False,2,False,True,0.596,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,sum,False,2,False,2,False,True,0.629,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,sum,False,3,False,2,False,True,0.756,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,False,3,False,2,False,True,0.643,True
0.001,0.0001,300,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,True,3,False,2,False,True,0.584,True
0.001,0.0001,400,10,0.1,32,go2vec,2,2,sum,32,False,0.5,mean,True,3,False,2,False,True,0.659,True
0.001,0.0001,400,10,0.1,32,go2vec,2,2,sum,32,True,0.5,mean,True,3,False,2,False,True,0.754,True
0.001,0.001,400,10,0.1,32,go2vec,2,2,sum,32,True,0.5,mean,True,3,False,2,False,True,0.878,True
0.001,0.001,400,10,0.1,32,go2vec,2,2,sum,32,True,0.5,mean,True,3,True,2,False,True,0.867,True
0.001,0.001,400,10,0.1,32,go2vec,2,2,sum,32,True,0.5,mean,True,3,True,1,False,True,0.835,True
0.001,0.001,400,10,0.1,32,go2vec,2,2,sum,32,True,0.5,sum,True,3,True,1,False,True,0.831,True
0.001,0.001,400,10,0.1,32,go2vec,1,2,sum,32,True,0.5,sum,True,3,True,1,False,True,0.848,True
0.001,0.001,400,10,0.1,32,go2vec,0,2,sum,32,True,0.5,sum,True,3,True,1,False,True,0.855,True
