weight_decay,lr,epochs,patience,delta,feature_dim,features,pre_process_layers,post_process_layers,layer_connectivity,hidden_channels,batch_norm,dropout,macro_aggregation,L2_norm,msg_passing_layers,normalize_output,heads,add_self_loops,concat,val_auc,accepted
0.001,0.001,400,10,0.1,32,go2vec,0,2,sum,32,True,0.5,sum,True,4,True,1,False,True,0.846,True
0.001,0.001,400,10,0.1,32,random,0,2,sum,32,True,0.5,sum,True,4,True,1,False,True,0.546,False
0.001,0.001,300,10,0.1,32,go2vec,0,2,sum,32,True,0.5,sum,True,4,True,1,False,True,0.838,True
0.001,0.001,300,10,0.1,32,go2vec,0,2,sum,32,True,0.0,sum,True,4,True,1,False,True,0.878,True
0.001,0.0001,300,10,0.1,32,go2vec,0,2,sum,32,True,0.0,sum,True,4,True,1,False,True,0.882,True
0.001,0.0001,300,10,0.1,32,go2vec,0,2,sum,32,True,0.3,sum,True,4,True,1,False,True,0.807,False
0.001,0.0001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,sum,True,4,True,1,False,True,0.884,True
0.001,0.0001,300,10,0.1,32,random,0,2,cat,32,True,0.0,sum,True,4,True,1,False,True,0.728,False
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,sum,True,4,True,1,False,True,0.881,True
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,sum,False,4,True,1,False,True,0.883,True
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,mean,False,4,True,1,False,True,0.878,True
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,mean,False,4,True,1,False,False,0.883,True
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,mean,False,1,True,1,False,False,0.583,False
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,mean,False,4,True,2,False,False,0.884,True
0.001,0.001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,mean,False,4,True,2,False,True,0.857,True
0.001,0.0001,300,10,0.1,32,go2vec,0,2,cat,32,True,0.0,mean,False,4,True,2,False,True,0.911,True
0.001,0.0001,300,10,0.1,32,go2vec,0,2,cat,16,True,0.0,mean,False,4,True,2,False,True,0.893,True
0.001,0.0001,300,10,0.1,32,go2vec,0,2,cat,16,False,0.0,mean,False,4,True,2,False,True,0.695,False
0.001,0.0001,500,10,0.1,32,go2vec,0,2,cat,16,True,0.0,mean,False,4,True,2,False,True,0.901,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,cat,16,True,0.0,mean,False,4,True,2,False,True,0.898,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,cat,16,True,0.0,mean,False,4,True,3,False,True,0.903,True
0.001,0.0001,500,10,0.1,16,go2vec,0,2,cat,128,True,0.0,mean,False,4,True,3,False,True,0.867,True
0.001,0.01,500,10,0.1,16,go2vec,0,2,cat,128,True,0.0,mean,False,4,True,3,False,True,0.523,True
0.001,0.01,500,10,0.1,16,go2vec,0,2,cat,128,False,0.0,mean,False,4,True,3,False,True,0.9,True
0.001,0.01,500,10,0.1,16,go2vec,0,2,cat,128,False,0.3,mean,False,4,True,3,False,True,0.894,True
0.001,0.01,500,10,0.1,16,go2vec,0,2,cat,128,True,0.3,mean,False,4,True,3,False,True,0.61,False
0.001,0.01,500,10,0.1,16,go2vec,0,2,cat,128,False,0.3,mean,False,1,True,3,False,True,0.797,False
0.001,0.01,500,10,0.1,16,go2vec,0,1,cat,128,False,0.3,mean,False,4,True,3,False,True,0.893,True
0.001,0.01,500,10,0.1,16,go2vec,0,1,cat,128,False,0.3,mean,False,1,True,3,False,True,0.797,False
0.001,0.01,500,10,0.1,16,go2vec,0,1,cat,128,False,0.3,mean,False,4,False,3,False,True,0.942,True
0.001,0.01,500,10,0.1,128,go2vec,0,1,cat,128,False,0.3,mean,False,4,False,3,False,True,0.945,True
0.001,0.01,400,10,0.1,128,go2vec,0,1,cat,128,False,0.3,mean,False,4,False,3,False,True,0.945,True
0.001,0.01,300,10,0.1,128,go2vec,0,1,cat,128,False,0.3,mean,False,4,False,3,False,True,0.939,False
0.001,0.01,400,10,0.1,128,go2vec,1,1,cat,128,False,0.3,mean,False,4,False,3,False,True,0.94,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,cat,128,False,0.3,mean,False,4,False,3,False,True,0.939,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,cat,128,False,0.3,mean,True,4,False,3,False,True,0.911,False
0.001,0.01,500,10,0.1,128,go2vec,1,1,cat,128,False,0.3,mean,True,4,False,3,False,True,0.907,False
0.001,0.01,500,10,0.1,128,go2vec,1,1,cat,128,True,0.3,mean,False,4,False,3,False,True,0.5,False
0.001,0.01,500,10,0.1,128,go2vec,1,1,cat,128,False,0.3,mean,False,4,False,3,False,False,0.929,True
0.001,0.01,500,10,0.1,128,go2vec,1,1,cat,16,False,0.3,mean,False,4,False,3,False,False,0.926,True
0.001,0.01,500,10,0.1,128,go2vec,1,2,cat,16,False,0.3,mean,False,4,False,3,False,False,0.902,True
0.001,0.01,300,10,0.1,128,go2vec,1,2,cat,16,False,0.3,mean,False,4,False,3,False,False,0.9,True
0.001,0.01,300,10,0.1,128,go2vec,1,2,cat,16,True,0.3,mean,False,4,False,3,False,False,0.781,True
0.001,0.01,300,10,0.1,128,go2vec,1,0,cat,16,True,0.3,mean,False,4,False,3,False,False,0.829,True
0.001,0.01,500,10,0.1,128,go2vec,1,0,cat,16,True,0.3,mean,False,4,False,3,False,False,0.788,True
0.001,0.01,500,10,0.1,128,go2vec,1,0,cat,16,True,0.5,mean,False,4,False,3,False,False,0.683,True
0.001,0.01,500,10,0.1,128,go2vec,1,0,cat,16,True,0.5,sum,False,4,False,3,False,False,0.751,True
0.001,0.01,500,10,0.1,128,go2vec,1,0,cat,16,True,0.5,sum,False,4,True,3,False,False,0.579,True
0.001,0.01,500,10,0.1,128,go2vec,1,0,cat,16,True,0.5,sum,True,4,True,3,False,False,0.617,True
0.001,0.01,500,10,0.1,128,go2vec,1,0,cat,16,True,0.5,sum,True,4,True,3,False,True,0.867,True
0.001,0.01,500,10,0.1,128,random,1,0,cat,16,True,0.5,sum,True,4,True,3,False,True,0.592,False
0.001,0.01,500,10,0.1,128,go2vec,0,0,cat,16,True,0.5,sum,True,4,True,3,False,True,0.873,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,16,True,0.5,sum,True,4,True,3,False,True,0.902,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,sum,16,True,0.5,sum,True,1,True,3,False,True,0.78,True
0.001,0.001,500,10,0.1,128,go2vec,0,0,sum,16,True,0.5,sum,True,1,True,3,False,True,0.536,True
0.001,0.001,500,10,0.1,128,go2vec,0,0,sum,16,True,0.5,sum,True,2,True,3,False,True,0.792,True
0.001,0.001,500,10,0.1,128,random,0,0,sum,16,True,0.5,sum,True,2,True,3,False,True,0.411,False
0.001,0.001,500,10,0.1,16,go2vec,0,0,sum,16,True,0.5,sum,True,2,True,3,False,True,0.873,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,sum,16,False,0.5,sum,True,2,True,3,False,True,0.817,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,sum,16,False,0.5,sum,True,1,True,3,False,True,0.719,True
0.001,0.001,500,10,0.1,16,go2vec,0,0,sum,16,False,0.5,sum,True,1,True,3,False,False,0.6,True
0.001,0.001,500,10,0.1,16,go2vec,1,0,sum,16,False,0.5,sum,True,1,True,3,False,False,0.805,True
0.001,0.001,500,10,0.1,16,go2vec,1,0,False,16,False,0.5,sum,True,1,True,3,False,False,0.789,True
0.001,0.001,500,10,0.1,16,go2vec,2,0,False,16,False,0.5,sum,True,1,True,3,False,False,0.77,False
0.001,0.01,500,10,0.1,16,go2vec,1,0,False,16,False,0.5,sum,True,1,True,3,False,False,0.57,False
0.001,0.0001,500,10,0.1,16,go2vec,1,0,False,16,False,0.5,sum,True,1,True,3,False,False,0.746,True
0.001,0.0001,500,10,0.1,16,go2vec,1,0,False,16,True,0.5,sum,True,1,True,3,False,False,0.771,True
0.001,0.0001,500,10,0.1,16,go2vec,1,0,False,16,True,0.5,sum,True,1,False,3,False,False,0.754,True
0.001,0.01,500,10,0.1,16,go2vec,1,0,False,16,True,0.5,sum,True,1,False,3,False,False,0.53,True
0.001,0.01,500,10,0.1,16,go2vec,1,2,False,16,True,0.5,sum,True,1,False,3,False,False,0.649,True
0.001,0.01,500,10,0.1,16,go2vec,1,2,False,16,True,0.5,sum,True,1,False,1,False,False,0.484,False
0.001,0.01,300,10,0.1,16,go2vec,1,2,False,16,True,0.5,sum,True,1,False,3,False,False,0.609,True
0.001,0.01,300,10,0.1,16,go2vec,1,2,False,16,True,0.0,sum,True,1,False,3,False,False,0.491,False
0.001,0.01,300,10,0.1,16,go2vec,1,2,False,16,True,0.5,sum,True,2,False,3,False,False,0.614,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,False,16,True,0.5,sum,True,2,False,3,False,False,0.525,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,False,16,True,0.5,sum,True,2,False,2,False,False,0.565,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,False,16,False,0.5,sum,True,2,False,2,False,False,0.545,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,False,16,False,0.5,sum,False,2,False,2,False,False,0.553,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,cat,16,False,0.5,sum,False,2,False,2,False,False,0.775,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,False,2,False,2,False,False,0.734,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,False,2,True,2,False,False,0.792,True
0.001,0.01,300,10,0.1,16,go2vec,2,1,sum,16,False,0.5,sum,False,2,True,2,False,False,0.83,True
0.001,0.01,300,10,0.1,16,go2vec,2,1,sum,16,False,0.5,sum,True,2,True,2,False,False,0.849,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,2,True,2,False,False,0.778,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,2,True,1,False,False,0.796,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,False,2,True,1,False,False,0.779,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,False,2,True,1,False,True,0.777,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,mean,False,2,True,1,False,True,0.823,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,mean,False,3,True,1,False,True,0.802,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,False,3,True,1,False,True,0.809,True
0.001,0.01,300,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,3,True,1,False,True,0.811,True
0.001,0.01,400,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,3,True,1,False,True,0.779,True
0.001,0.01,400,10,0.1,16,go2vec,2,2,sum,16,True,0.5,sum,True,3,True,1,False,True,0.532,False
0.001,0.0001,400,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,3,True,1,False,True,0.603,True
0.001,0.0001,400,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,3,False,1,False,True,0.621,True
0.001,0.0001,400,10,0.1,16,go2vec,2,2,sum,16,False,0.5,sum,True,3,False,3,False,True,0.599,True
0.001,0.0001,400,10,0.1,16,go2vec,2,2,sum,16,False,0.5,mean,True,3,False,3,False,True,0.6,True
0.001,0.0001,400,10,0.1,16,go2vec,1,2,sum,16,False,0.5,mean,True,3,False,3,False,True,0.595,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,sum,16,False,0.5,mean,True,3,False,3,False,True,0.62,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,sum,16,False,0.0,mean,True,3,False,3,False,True,0.695,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,mean,True,3,False,3,False,True,0.787,True
0.001,0.0001,400,10,0.1,16,random,0,2,cat,16,False,0.0,mean,True,3,False,3,False,True,0.523,False
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,mean,True,3,False,3,False,True,0.77,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,mean,False,3,False,3,False,True,0.923,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,3,False,3,False,True,0.931,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,3,False,3,False,False,0.913,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,4,False,3,False,False,0.917,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,4,False,1,False,False,0.934,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,4,False,1,False,True,0.931,True
0.001,0.0001,400,10,0.1,16,go2vec,0,2,cat,16,False,0.0,sum,False,4,False,1,False,True,0.788,False
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,128,False,0.0,sum,False,4,False,1,False,True,0.944,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,cat,128,True,0.0,sum,False,4,False,1,False,True,0.938,True
0.001,0.001,300,10,0.1,16,go2vec,0,2,cat,128,True,0.0,sum,False,4,False,1,False,True,0.941,True
0.001,0.001,300,10,0.1,128,go2vec,0,2,cat,128,True,0.0,sum,False,4,False,1,False,True,0.94,True
0.001,0.001,300,10,0.1,128,go2vec,0,2,cat,128,True,0.0,sum,False,4,False,2,False,True,0.938,True
0.001,0.001,300,10,0.1,128,go2vec,0,2,cat,64,True,0.0,sum,False,4,False,2,False,True,0.935,True
0.001,0.0001,300,10,0.1,128,go2vec,0,2,cat,64,True,0.0,sum,False,4,False,2,False,True,0.933,True
0.001,0.0001,300,10,0.1,128,go2vec,0,2,cat,64,False,0.0,sum,False,4,False,2,False,True,0.924,True
0.001,0.0001,300,10,0.1,128,go2vec,0,2,cat,64,False,0.3,sum,False,4,False,2,False,True,0.908,True
0.001,0.0001,300,10,0.1,128,go2vec,0,2,cat,64,True,0.3,sum,False,4,False,2,False,True,0.935,True
0.001,0.0001,300,10,0.1,128,go2vec,0,2,cat,64,True,0.3,sum,False,1,False,2,False,True,0.821,False
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,64,True,0.3,sum,False,4,False,2,False,True,0.944,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,64,True,0.3,sum,False,1,False,2,False,True,0.826,False
0.001,0.0001,300,10,0.1,128,go2vec,0,1,cat,64,True,0.3,sum,False,4,True,2,False,True,0.902,False
0.001,0.0001,300,10,0.1,64,go2vec,0,1,cat,64,True,0.3,sum,False,4,False,2,False,True,0.945,True
0.001,0.0001,500,10,0.1,64,go2vec,0,1,cat,64,True,0.3,sum,False,4,False,2,False,True,0.951,True
0.001,0.0001,400,10,0.1,64,go2vec,0,1,cat,64,True,0.3,sum,False,4,False,2,False,True,0.949,False
0.001,0.0001,500,10,0.1,64,go2vec,1,1,cat,64,True,0.3,sum,False,4,False,2,False,True,0.936,True
0.001,0.0001,300,10,0.1,64,go2vec,1,1,cat,64,True,0.3,sum,False,4,False,2,False,True,0.92,True
0.001,0.0001,300,10,0.1,64,go2vec,1,1,cat,64,True,0.3,sum,True,4,False,2,False,True,0.845,False
0.001,0.0001,300,10,0.1,64,go2vec,1,1,cat,64,True,0.3,sum,True,4,False,2,False,True,0.844,False
0.001,0.0001,300,10,0.1,64,go2vec,1,1,cat,64,False,0.3,sum,False,4,False,2,False,True,0.913,True
0.001,0.0001,300,10,0.1,64,go2vec,1,1,cat,64,False,0.3,sum,False,4,False,2,False,False,0.88,False
0.001,0.0001,300,10,0.1,64,go2vec,1,1,cat,64,False,0.3,sum,False,4,False,2,False,False,0.875,True
0.001,0.0001,300,10,0.1,64,go2vec,1,2,cat,64,False,0.3,sum,False,4,False,2,False,False,0.848,True
0.001,0.0001,400,10,0.1,64,go2vec,1,2,cat,64,False,0.3,sum,False,4,False,2,False,False,0.874,True
0.001,0.0001,400,10,0.1,64,go2vec,1,2,cat,64,True,0.3,sum,False,4,False,2,False,False,0.905,True
0.001,0.0001,400,10,0.1,64,go2vec,1,0,cat,64,True,0.3,sum,False,4,False,2,False,False,0.904,True
0.001,0.0001,300,10,0.1,64,go2vec,1,0,cat,64,True,0.3,sum,False,4,False,2,False,False,0.89,True
0.001,0.0001,300,10,0.1,64,go2vec,1,0,cat,64,True,0.5,sum,False,4,False,2,False,False,0.83,False
0.001,0.0001,300,10,0.1,64,go2vec,1,0,cat,64,True,0.3,mean,False,4,False,2,False,False,0.917,True
0.001,0.0001,300,10,0.1,64,go2vec,1,0,cat,64,True,0.3,mean,False,4,True,2,False,False,0.877,True
0.001,0.0001,300,10,0.1,64,go2vec,1,0,cat,64,True,0.3,mean,True,4,True,2,False,False,0.883,True
0.001,0.0001,300,10,0.1,64,go2vec,1,0,cat,64,True,0.3,mean,True,4,True,2,False,True,0.882,True
0.001,0.0001,300,10,0.1,64,random,1,0,cat,64,True,0.3,mean,True,4,True,2,False,True,0.814,False
0.001,0.0001,300,10,0.1,64,go2vec,0,0,cat,64,True,0.3,mean,True,4,True,2,False,True,0.886,True
0.001,0.0001,300,10,0.1,64,go2vec,0,0,sum,64,True,0.3,mean,True,4,True,2,False,True,0.881,True
0.001,0.0001,300,10,0.1,64,go2vec,0,0,sum,64,True,0.3,mean,True,1,True,2,False,True,0.604,False
0.001,0.01,300,10,0.1,64,go2vec,0,0,sum,64,True,0.3,mean,True,4,True,2,False,True,0.886,True
0.001,0.01,300,10,0.1,64,go2vec,0,0,sum,64,True,0.3,mean,True,1,True,2,False,True,0.792,False
0.001,0.01,300,10,0.1,64,random,0,0,sum,64,True,0.3,mean,True,4,True,2,False,True,0.701,False
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,True,0.3,mean,True,4,True,2,False,True,0.891,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.3,mean,True,4,True,2,False,True,0.895,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.3,mean,True,3,True,2,False,True,0.892,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,sum,64,False,0.3,mean,True,3,True,2,False,False,0.897,True
0.001,0.01,300,10,0.1,128,go2vec,1,0,sum,64,False,0.3,mean,True,3,True,2,False,False,0.801,False
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,mean,True,3,True,2,False,False,0.88,True
0.001,0.01,300,10,0.1,128,go2vec,1,0,False,64,False,0.3,mean,True,3,True,2,False,False,0.896,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,False,0.3,mean,True,3,True,2,False,False,0.843,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,64,False,0.3,mean,True,3,True,2,False,False,0.844,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,64,True,0.3,mean,True,3,True,2,False,False,0.84,True
0.001,0.0001,300,10,0.1,128,go2vec,1,1,False,64,True,0.3,mean,True,3,False,2,False,False,0.808,False
0.001,0.01,300,10,0.1,128,go2vec,1,1,False,64,True,0.3,mean,True,3,True,2,False,False,0.548,False
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.3,mean,True,3,True,2,False,False,0.845,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.3,mean,True,3,True,3,False,False,0.866,True
0.001,0.0001,400,10,0.1,128,go2vec,1,0,False,64,True,0.3,mean,True,3,True,3,False,False,0.795,False
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.5,mean,True,3,True,3,False,False,0.836,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,False,64,True,0.5,mean,True,4,True,3,False,False,0.827,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,True,0.5,mean,True,4,True,3,False,False,0.805,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,True,0.5,mean,True,4,True,2,False,False,0.792,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,False,0.5,mean,True,4,True,3,False,False,0.801,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,64,False,0.5,mean,False,4,True,3,False,False,0.773,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,cat,64,False,0.5,mean,True,4,True,3,False,False,0.82,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,64,False,0.5,mean,True,4,True,3,False,False,0.769,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,64,False,0.5,mean,True,4,False,3,False,False,0.784,True
0.001,0.0001,300,10,0.1,128,go2vec,2,2,sum,64,False,0.5,mean,True,4,False,3,False,False,0.591,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,sum,64,False,0.5,mean,False,4,False,3,False,False,0.635,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,3,False,False,0.67,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,2,False,False,0.708,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,True,4,False,2,False,False,0.662,False
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.827,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,True,0.835,True
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,1,False,2,False,True,0.666,False
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,32,False,0.5,sum,False,4,False,2,False,True,0.761,False
0.001,0.0001,300,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,False,0.819,False
0.001,0.0001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,True,0.868,True
0.001,0.0001,400,10,0.1,128,go2vec,2,1,sum,64,True,0.5,sum,False,4,False,2,False,True,0.727,False
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,2,False,True,0.937,True
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,True,2,False,True,0.883,False
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,sum,False,4,False,1,False,True,0.928,False
0.001,0.001,400,10,0.1,128,go2vec,2,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.929,True
0.001,0.001,400,10,0.1,128,go2vec,1,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.933,True
0.001,0.001,400,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.939,True
0.001,0.001,400,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,False,1,False,2,False,True,0.816,False
0.001,0.001,400,10,0.1,128,random,0,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.826,False
0.001,0.001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.5,mean,False,4,False,2,False,True,0.936,True
0.001,0.001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,False,2,False,True,0.934,True
0.001,0.0001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,False,2,False,True,0.893,False
0.001,0.0001,300,10,0.1,128,go2vec,0,1,sum,64,False,0.0,mean,False,4,False,2,False,True,0.891,False
