weight_decay,lr,epochs,patience,delta,feature_dim,features,pre_process_layers,post_process_layers,layer_connectivity,hidden_channels,batch_norm,dropout,macro_aggregation,L2_norm,msg_passing_layers,normalize_output,aggr,val_auc,accepted
0.001,0.0001,400,10,0.1,32,go2vec,2,0,False,32,False,0.5,sum,True,4,False,sum,0.891,True
0.001,0.0001,400,10,0.1,32,go2vec,2,0,False,32,False,0.5,sum,False,4,False,sum,0.501,False
0.001,0.0001,400,10,0.1,32,go2vec,2,0,False,32,False,0.0,sum,True,4,False,sum,0.902,True
0.001,0.0001,400,10,0.1,32,go2vec,2,0,sum,32,False,0.0,sum,True,4,False,sum,0.899,True
0.001,0.0001,400,10,0.1,32,random,2,0,sum,32,False,0.0,sum,True,4,False,sum,0.898,True
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,sum,True,4,False,sum,0.914,True
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,sum,False,4,False,sum,0.502,False
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,mean,True,4,False,sum,0.911,True
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,mean,True,4,True,sum,0.912,True
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,mean,True,1,True,sum,0.494,False
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,mean,True,4,True,mean,0.794,True
0.001,0.001,400,10,0.1,32,random,2,0,sum,32,False,0.0,mean,False,4,True,mean,0.779,True
0.001,0.001,400,10,0.1,32,random,2,0,cat,32,False,0.0,mean,False,4,True,mean,0.794,True
0.001,0.001,400,10,0.1,32,random,2,0,cat,16,False,0.0,mean,False,4,True,mean,0.761,True
0.001,0.001,400,10,0.1,32,random,2,0,cat,16,True,0.0,mean,False,4,True,mean,0.651,True
0.001,0.001,300,10,0.1,32,random,2,0,cat,16,True,0.0,mean,False,4,True,mean,0.565,True
0.001,0.001,300,10,0.1,16,random,2,0,cat,16,True,0.0,mean,False,4,True,mean,0.655,True
0.001,0.001,300,10,0.1,16,random,2,0,cat,16,True,0.0,mean,False,4,True,max,0.782,True
0.001,0.001,300,10,0.1,16,random,2,0,cat,128,True,0.0,mean,False,4,True,max,0.59,False
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,True,0.0,mean,False,4,True,max,0.838,True
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,False,0.0,mean,False,4,True,max,0.766,True
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,False,0.3,mean,False,4,True,max,0.499,True
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,True,0.3,mean,False,4,True,max,0.828,True
0.001,0.0001,300,10,0.1,16,random,2,0,cat,16,True,0.3,mean,False,1,True,max,0.637,False
0.001,0.0001,300,10,0.1,16,random,2,2,cat,16,True,0.3,mean,False,4,True,max,0.737,True
0.001,0.0001,300,10,0.1,16,random,2,2,cat,16,True,0.3,mean,False,1,True,max,0.633,False
0.001,0.0001,300,10,0.1,16,random,2,2,cat,16,True,0.3,mean,False,4,False,max,0.639,False
0.001,0.0001,300,10,0.1,128,random,2,2,cat,16,True,0.3,mean,False,4,True,max,0.744,True
0.001,0.0001,300,10,0.1,128,random,2,2,cat,16,True,0.3,mean,False,4,False,max,0.692,False
0.001,0.0001,300,10,0.1,128,random,2,2,cat,32,True,0.3,mean,False,4,True,max,0.547,True
0.001,0.0001,300,10,0.1,128,random,2,2,False,32,True,0.3,mean,False,4,True,max,0.45,True
0.001,0.0001,300,10,0.1,128,random,2,2,False,32,False,0.3,mean,False,4,True,max,0.595,True
0.001,0.0001,400,10,0.1,128,random,2,2,False,32,False,0.3,mean,False,4,True,max,0.611,True
0.001,0.0001,400,10,0.1,128,random,2,2,False,32,False,0.3,mean,True,4,True,max,0.448,False
0.001,0.0001,400,10,0.1,128,random,2,2,False,32,False,0.3,mean,True,4,True,max,0.531,False
0.001,0.0001,400,10,0.1,128,random,2,2,False,32,True,0.3,mean,False,4,True,max,0.492,False
0.001,0.0001,400,10,0.1,128,random,2,2,False,32,False,0.3,mean,False,4,False,max,0.556,False
0.001,0.0001,400,10,0.1,128,go2vec,2,2,False,32,False,0.3,mean,False,4,True,max,0.662,True
0.001,0.0001,400,10,0.1,128,go2vec,2,0,False,32,False,0.3,mean,False,4,True,max,0.595,True
0.001,0.0001,500,10,0.1,128,go2vec,2,0,False,32,False,0.3,mean,False,4,True,max,0.471,False
0.001,0.0001,400,10,0.1,128,go2vec,2,0,False,32,True,0.3,mean,False,4,True,max,0.657,True
0.001,0.0001,400,10,0.1,128,go2vec,2,1,False,32,True,0.3,mean,False,4,True,max,0.495,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,32,True,0.3,mean,False,4,True,max,0.809,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,32,True,0.5,mean,False,4,True,max,0.45,False
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,32,True,0.3,sum,False,4,True,max,0.72,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,32,True,0.3,sum,False,4,False,max,0.602,True
0.001,0.0001,300,10,0.1,128,go2vec,2,0,False,32,True,0.3,sum,True,4,False,max,0.853,True
0.001,0.001,300,10,0.1,128,go2vec,2,0,False,32,True,0.3,sum,True,4,False,max,0.809,True
0.001,0.001,300,10,0.1,128,random,2,0,False,32,True,0.3,sum,True,4,False,max,0.692,False
0.001,0.001,300,10,0.1,128,go2vec,1,0,False,32,True,0.3,sum,True,4,False,max,0.833,True
0.001,0.001,300,10,0.1,128,go2vec,1,0,cat,32,True,0.3,sum,True,4,False,max,0.868,True
0.001,0.001,300,10,0.1,128,go2vec,1,0,cat,32,True,0.3,sum,True,1,False,max,0.757,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,cat,32,True,0.3,sum,True,1,False,max,0.818,True
0.001,0.0001,300,10,0.1,128,go2vec,1,0,cat,32,True,0.3,sum,True,2,False,max,0.858,True
0.001,0.0001,300,10,0.1,128,random,1,0,cat,32,True,0.3,sum,True,2,False,max,0.822,False
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,32,True,0.3,sum,True,2,False,max,0.86,True
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,32,False,0.3,sum,True,2,False,max,0.837,True
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,32,False,0.3,sum,True,1,False,max,0.809,True
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,32,False,0.3,sum,False,1,False,max,0.792,True
0.001,0.0001,300,10,0.1,16,go2vec,2,0,cat,32,False,0.3,sum,False,1,False,max,0.774,False
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,32,False,0.5,sum,False,1,False,max,0.79,True
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,64,False,0.5,sum,False,1,False,max,0.837,True
0.001,0.0001,300,10,0.1,16,go2vec,2,0,cat,64,False,0.5,sum,False,1,False,max,0.673,False
0.001,0.0001,300,10,0.1,16,go2vec,1,0,cat,64,False,0.3,sum,False,1,False,max,0.849,True
0.001,0.01,300,10,0.1,16,go2vec,1,0,cat,64,False,0.3,sum,False,1,False,max,0.861,True
0.001,0.01,300,10,0.1,16,go2vec,1,0,cat,64,True,0.3,sum,False,1,False,max,0.581,False
0.001,0.01,300,10,0.1,16,go2vec,1,0,cat,64,False,0.3,sum,False,1,True,max,0.823,True
0.001,0.001,300,10,0.1,16,go2vec,1,0,cat,64,False,0.3,sum,False,1,True,max,0.698,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,cat,64,False,0.3,sum,False,1,True,max,0.704,True
0.001,0.001,300,10,0.1,16,go2vec,1,2,cat,64,False,0.3,sum,False,1,True,sum,0.878,True
0.001,0.001,400,10,0.1,16,go2vec,1,2,cat,64,False,0.3,sum,False,1,True,sum,0.879,True
0.001,0.001,400,10,0.1,16,go2vec,1,2,cat,64,False,0.5,sum,False,1,True,sum,0.861,True
0.001,0.001,400,10,0.1,16,go2vec,1,2,cat,64,False,0.5,sum,False,2,True,sum,0.893,True
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,False,0.5,sum,False,2,True,sum,0.897,True
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,False,0.5,sum,False,2,True,max,0.483,False
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,True,0.5,sum,False,2,True,sum,0.878,True
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,True,0.5,sum,True,2,True,sum,0.883,True
0.001,0.001,400,10,0.1,16,go2vec,2,2,sum,64,True,0.5,sum,True,2,True,sum,0.811,False
0.001,0.001,400,10,0.1,16,go2vec,2,2,sum,64,True,0.5,sum,True,2,True,sum,0.484,False
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,True,0.5,sum,True,2,False,sum,0.922,True
0.001,0.001,400,10,0.1,16,go2vec,2,1,cat,64,True,0.5,sum,True,2,False,sum,0.835,False
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,True,0.5,sum,False,2,False,sum,0.732,True
0.001,0.001,400,10,0.1,16,go2vec,2,0,cat,64,True,0.5,sum,False,2,False,sum,0.552,False
0.001,0.001,400,10,0.1,16,go2vec,2,2,cat,64,True,0.5,sum,False,2,False,max,0.605,False
0.001,0.001,400,10,0.1,16,go2vec,1,2,cat,64,True,0.5,sum,False,2,False,sum,0.648,False
0.001,0.001,400,10,0.1,128,go2vec,2,2,cat,64,True,0.5,sum,False,2,False,sum,0.873,True
0.001,0.001,400,10,0.1,128,go2vec,2,2,cat,64,True,0.5,sum,False,3,False,sum,0.894,True
0.001,0.001,400,10,0.1,128,go2vec,1,2,cat,64,True,0.5,sum,False,3,False,sum,0.897,True
0.001,0.001,400,10,0.1,128,go2vec,1,2,cat,32,True,0.5,sum,False,3,False,sum,0.857,True
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,32,True,0.5,sum,False,3,False,sum,0.886,True
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,32,False,0.5,sum,False,3,False,sum,0.576,False
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,32,True,0.5,mean,False,3,False,sum,0.879,True
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,64,True,0.5,mean,False,3,False,sum,0.792,False
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,32,True,0.5,mean,False,3,True,sum,0.845,False
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,32,True,0.5,mean,False,3,False,max,0.759,False
0.001,0.001,500,10,0.1,128,random,1,2,cat,32,True,0.5,mean,False,3,False,sum,0.822,True
0.001,0.001,500,10,0.1,128,random,1,2,cat,32,True,0.5,sum,False,3,False,sum,0.788,False
0.001,0.001,500,10,0.1,128,random,1,2,cat,32,True,0.5,mean,False,4,False,sum,0.825,True
0.001,0.001,500,10,0.1,128,go2vec,1,2,cat,32,True,0.5,mean,False,4,False,sum,0.888,True
0.001,0.001,400,10,0.1,128,go2vec,1,2,cat,32,True,0.5,mean,False,4,False,sum,0.88,True
0.001,0.001,400,10,0.1,128,go2vec,1,2,cat,32,True,0.5,sum,False,4,False,sum,0.879,True
0.001,0.001,400,10,0.1,128,go2vec,1,2,cat,32,True,0.5,sum,False,4,False,mean,0.795,False
0.001,0.0001,400,10,0.1,128,go2vec,1,2,cat,32,True,0.5,sum,False,4,False,sum,0.716,False
0.001,0.0001,400,10,0.1,128,go2vec,1,2,cat,32,True,0.5,sum,False,4,False,sum,0.822,True
0.001,0.0001,400,10,0.1,128,go2vec,2,2,cat,32,True,0.5,sum,False,4,False,sum,0.344,True
0.001,0.0001,400,10,0.1,128,go2vec,2,2,cat,32,True,0.5,sum,False,4,True,sum,0.853,True
0.001,0.001,400,10,0.1,128,go2vec,2,2,cat,32,True,0.5,sum,False,4,True,sum,0.865,True
0.001,0.001,400,10,0.1,128,go2vec,2,2,cat,32,True,0.5,sum,False,4,False,sum,0.877,True
0.001,0.001,400,10,0.1,128,go2vec,2,2,cat,32,True,0.5,mean,False,4,False,sum,0.878,True
0.001,0.001,400,10,0.1,128,go2vec,2,2,cat,32,False,0.5,mean,False,4,False,sum,0.607,False
0.001,0.001,400,10,0.1,128,random,2,2,cat,32,True,0.5,mean,False,4,False,sum,0.876,True
0.001,0.001,400,10,0.1,128,random,2,2,cat,32,True,0.5,mean,False,1,False,sum,0.727,False
0.001,0.001,400,10,0.1,128,random,2,2,cat,32,True,0.5,mean,False,4,False,max,0.484,True
0.001,0.001,400,10,0.1,128,random,2,2,cat,32,False,0.5,mean,False,4,False,max,0.558,True
0.001,0.0001,400,10,0.1,128,random,2,2,cat,32,False,0.5,mean,False,4,False,max,0.403,False
0.001,0.001,400,10,0.1,64,random,2,2,cat,32,False,0.5,mean,False,4,False,max,0.538,False
0.001,0.001,400,10,0.1,128,random,2,1,cat,32,False,0.5,mean,False,4,False,max,0.574,True
0.001,0.001,400,10,0.1,128,random,2,1,cat,32,False,0.5,sum,False,4,False,max,0.553,True
0.001,0.001,400,10,0.1,16,random,2,1,cat,32,False,0.5,sum,False,4,False,max,0.508,False
0.001,0.001,400,10,0.1,128,random,2,0,cat,32,False,0.5,sum,False,4,False,max,0.607,True
0.001,0.001,400,10,0.1,128,random,2,0,cat,32,False,0.0,sum,False,4,False,max,0.826,True
0.001,0.001,400,10,0.1,128,random,0,0,cat,32,False,0.0,sum,False,4,False,max,0.811,True
0.001,0.001,400,10,0.1,16,random,0,0,cat,32,False,0.0,sum,False,4,False,max,0.894,True
0.001,0.001,400,10,0.1,16,random,0,0,False,32,False,0.0,sum,False,4,False,max,0.861,True
0.001,0.001,400,10,0.1,128,random,0,0,False,32,False,0.0,sum,False,4,False,max,0.816,True
0.001,0.001,400,10,0.1,128,random,0,0,False,32,False,0.0,sum,True,4,False,max,0.8,True
0.001,0.001,400,10,0.1,128,go2vec,0,0,False,32,False,0.0,sum,True,4,False,max,0.856,True
0.001,0.001,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,sum,True,4,False,max,0.862,True
0.001,0.001,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,sum,False,4,False,max,0.945,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,sum,False,4,False,max,0.949,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,mean,False,4,False,max,0.947,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,mean,False,4,False,sum,0.5,False
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,mean,False,1,False,max,0.88,True
0.001,0.01,500,10,0.1,128,go2vec,0,0,False,32,False,0.0,sum,False,1,False,max,0.899,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,32,False,0.0,sum,False,1,False,max,0.899,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,False,1,False,max,0.9,True
0.001,0.01,300,10,0.1,128,random,0,0,False,32,False,0.3,sum,False,1,False,max,0.669,False
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,False,4,False,max,0.788,False
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,False,1,False,max,0.897,True
0.001,0.01,300,10,0.1,128,random,0,0,False,64,False,0.3,sum,False,1,False,max,0.666,False
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,False,2,False,max,0.926,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,True,0.3,sum,False,2,False,max,0.499,False
0.001,0.001,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,False,2,False,max,0.941,True
0.001,0.001,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,True,2,False,max,0.891,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,True,2,False,max,0.893,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,True,2,True,max,0.892,True
0.001,0.01,300,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,True,2,True,max,0.894,True
0.001,0.0001,300,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,True,2,True,max,0.882,False
0.001,0.01,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,True,2,True,max,0.893,True
0.001,0.01,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,False,2,True,max,0.896,True
0.001,0.01,400,10,0.1,128,random,0,0,False,32,False,0.3,sum,False,2,True,max,0.557,False
0.001,0.01,400,10,0.1,128,random,0,0,False,32,False,0.3,sum,False,2,True,max,0.549,False
0.001,0.01,400,10,0.1,128,random,0,0,False,32,False,0.3,sum,False,2,True,max,0.667,False
0.001,0.01,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,mean,False,2,True,max,0.89,True
0.001,0.01,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,mean,False,2,True,sum,0.894,True
0.001,0.01,400,10,0.1,128,go2vec,0,2,False,32,False,0.3,mean,False,2,True,sum,0.589,False
0.001,0.01,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,False,2,True,sum,0.856,True
0.001,0.01,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,True,2,True,sum,0.897,True
0.001,0.001,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,True,2,True,sum,0.883,True
0.001,0.001,400,10,0.1,128,go2vec,0,0,False,64,False,0.3,sum,True,2,True,sum,0.633,False
0.001,0.001,400,10,0.1,128,go2vec,0,1,False,32,False,0.3,sum,True,2,True,sum,0.692,False
0.001,0.001,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,True,3,True,sum,0.846,False
0.001,0.001,400,10,0.1,128,go2vec,0,0,False,16,False,0.3,sum,True,2,True,sum,0.622,False
0.001,0.001,400,10,0.1,128,go2vec,0,0,False,32,False,0.3,sum,False,2,True,sum,0.797,False
0.001,0.001,400,10,0.1,16,go2vec,0,0,False,32,False,0.3,sum,True,2,True,sum,0.914,True
0.001,0.001,400,10,0.1,16,go2vec,0,2,False,32,False,0.3,sum,True,2,True,sum,0.869,False
0.001,0.01,400,10,0.1,16,go2vec,0,0,False,32,False,0.3,sum,True,2,True,sum,0.793,False
0.001,0.001,400,10,0.1,16,go2vec,0,0,False,32,False,0.3,sum,True,2,True,mean,0.902,True
0.001,0.001,400,10,0.1,16,go2vec,0,0,False,32,False,0.3,sum,False,2,True,mean,0.896,True
0.001,0.0001,400,10,0.1,16,go2vec,0,0,False,32,False,0.3,sum,False,2,True,mean,0.837,False
0.001,0.001,400,10,0.1,16,go2vec,0,0,False,32,True,0.3,sum,False,2,True,mean,0.892,True
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,32,True,0.3,sum,False,2,True,mean,0.901,True
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,32,True,0.5,sum,False,2,True,mean,0.899,True
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,32,True,0.5,sum,False,2,False,mean,0.931,True
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,32,True,0.5,sum,False,2,False,max,0.898,False
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,32,True,0.5,sum,True,2,False,mean,0.899,False
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,64,True,0.5,sum,False,2,False,mean,0.937,True
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,64,True,0.5,sum,False,2,True,mean,0.901,False
0.001,0.001,400,10,0.1,16,go2vec,0,0,cat,64,True,0.5,sum,False,2,True,mean,0.894,False
0.001,0.001,300,10,0.1,16,go2vec,0,0,cat,64,True,0.5,sum,False,2,False,mean,0.935,True
0.001,0.001,300,10,0.1,16,go2vec,0,0,cat,32,True,0.5,sum,False,2,False,mean,0.929,True
0.001,0.001,300,10,0.1,32,go2vec,0,0,cat,32,True,0.5,sum,False,2,False,mean,0.927,True
0.001,0.01,300,10,0.1,32,go2vec,0,0,cat,32,True,0.5,sum,False,2,False,mean,0.935,True
0.001,0.01,300,10,0.1,32,go2vec,0,2,cat,32,True,0.5,sum,False,2,False,mean,0.917,False
0.001,0.01,300,10,0.1,32,go2vec,2,0,cat,32,True,0.5,sum,False,2,False,mean,0.888,False
0.001,0.01,300,10,0.1,32,go2vec,0,0,cat,32,True,0.5,mean,False,2,False,mean,0.93,False
0.001,0.01,300,10,0.1,32,random,0,0,cat,32,True,0.5,sum,False,2,False,mean,0.703,False
0.001,0.01,300,10,0.1,32,random,0,0,cat,32,True,0.5,sum,False,2,False,mean,0.714,False
0.001,0.01,300,10,0.1,32,go2vec,0,0,cat,32,True,0.5,mean,False,2,False,mean,0.933,False
0.001,0.01,300,10,0.1,32,go2vec,0,0,cat,32,True,0.0,sum,False,2,False,mean,0.919,False
0.001,0.01,300,10,0.1,32,go2vec,0,0,cat,32,True,0.0,sum,False,2,False,mean,0.926,False
0.001,0.01,300,10,0.1,32,go2vec,0,0,cat,16,True,0.5,sum,False,2,False,mean,0.927,True
0.001,0.01,300,10,0.1,32,random,0,0,cat,16,True,0.5,sum,False,2,False,mean,0.7,False
0.001,0.01,500,10,0.1,32,go2vec,0,0,cat,16,True,0.5,sum,False,2,False,mean,0.922,True
0.001,0.01,500,10,0.1,32,go2vec,0,1,cat,16,True,0.5,sum,False,2,False,mean,0.923,True
0.001,0.01,500,10,0.1,32,go2vec,0,1,cat,16,False,0.5,sum,False,2,False,mean,0.92,True
0.001,0.01,500,10,0.1,32,go2vec,0,1,cat,16,False,0.0,sum,False,2,False,mean,0.931,True
0.001,0.01,500,10,0.1,32,go2vec,0,1,cat,16,False,0.0,mean,False,2,False,mean,0.927,False
0.001,0.01,500,10,0.1,32,go2vec,0,1,False,16,False,0.0,sum,False,2,False,mean,0.933,True
0.001,0.01,500,10,0.1,32,go2vec,0,1,False,16,False,0.0,sum,False,2,True,mean,0.877,False
0.001,0.01,500,10,0.1,64,go2vec,0,1,False,16,False,0.0,sum,False,2,False,mean,0.931,True
